index,features
17425,APICalls::Landroid/widget/ScrollView.setWillNotDraw()
17426,APICalls::Landroid/widget/CompoundButton.setGravity()
17427,APICalls::Landroid/widget/AutoCompleteTextView.setBackground()
17428,APICalls::Landroid/view/MotionEvent.getZ()
17429,APICalls::Landroid/view/Window.setOdgFlags()
17430,APICalls::Landroid/view/Window.extendWindow()
17431,APICalls::Landroid/view/SurfaceView.extendSurface()
17432,Intents::VOLUME_STATE_CHANGED
17433,APICalls::Landroid/os/ParcelFileDescriptor.createReliablePipe()
17434,APICalls::Landroid/content/res/AssetFileDescriptor.getExtras()
17435,APICalls::Landroid/widget/ExpandableListView.setLongClickable()
17436,Intents::START_SCAN
17437,APICalls::Landroid/widget/ArrayAdapter.hasStableIds()
17438,APICalls::Landroid/preference/PreferenceFragment.setArguments()
17439,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.addLocalService()
17440,APICalls::Landroid/net/wifi/p2p/nsd/WifiP2pDnsSdServiceInfo.newInstance()
17441,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.clearLocalServices()
17442,APICalls::Landroid/net/wifi/p2p/WifiP2pGroup.getClientList()
17443,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.discoverServices()
17444,APICalls::Landroid/net/wifi/p2p/nsd/WifiP2pDnsSdServiceRequest.newInstance()
17445,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.addServiceRequest()
17446,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.clearServiceRequests()
17447,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.removeLocalService()
17448,APICalls::Landroid/net/wifi/p2p/WifiP2pManager.setDnsSdResponseListeners()
17449,APICalls::Landroid/widget/Chronometer.setLayoutParams()
17450,APICalls::Landroid/widget/Chronometer.post()
17451,APICalls::Landroid/view/TextureView.performClick()
17452,APICalls::Landroid/widget/GridLayout.getPaddingLeft()
17453,APICalls::Landroid/widget/GridLayout.getPaddingRight()
17454,APICalls::Landroid/widget/GridLayout.post()
17455,APICalls::Landroid/view/SurfaceView.addOnLayoutChangeListener()
17456,APICalls::Landroid/view/TextureView.removeOnLayoutChangeListener()
17457,APICalls::Landroid/view/SurfaceView.removeOnLayoutChangeListener()
17458,APICalls::Landroid/widget/EditText.isVerticalScrollBarEnabled()
17459,APICalls::Landroid/preference/DialogPreference.getPreferenceManager()
17460,APICalls::Landroid/preference/DialogPreference.getPositiveButtonText()
17461,APICalls::Landroid/preference/DialogPreference.getDialogTitle()
17462,APICalls::Landroid/preference/DialogPreference.getDialogMessage()
17463,APICalls::Landroid/preference/DialogPreference.getNegativeButtonText()
17464,APICalls::Landroid/preference/DialogPreference.getDialogIcon()
17465,APICalls::Landroid/preference/EditTextPreference.callChangeListener()
17466,APICalls::Landroid/preference/EditTextPreference.getPreferenceManager()
17467,APICalls::Landroid/preference/EditTextPreference.getContext()
17468,APICalls::Landroid/preference/EditTextPreference.getDialogMessage()
17469,APICalls::Landroid/preference/EditTextPreference.getPositiveButtonText()
17470,APICalls::Landroid/preference/EditTextPreference.getNegativeButtonText()
17471,APICalls::Landroid/preference/EditTextPreference.getDialogTitle()
17472,APICalls::Landroid/preference/EditTextPreference.getDialogIcon()
17473,APICalls::Landroid/preference/ListPreference.setWidgetLayoutResource()
17474,APICalls::Landroid/preference/ListPreference.getPreferenceManager()
17475,APICalls::Landroid/preference/ListPreference.onCreateDialogView()
17476,APICalls::Landroid/preference/ListPreference.getDialogMessage()
17477,APICalls::Landroid/preference/ListPreference.getDialogTitle()
17478,APICalls::Landroid/preference/ListPreference.onBindDialogView()
17479,APICalls::Landroid/preference/ListPreference.getNegativeButtonText()
17480,APICalls::Landroid/preference/ListPreference.getDialogIcon()
17481,APICalls::Landroid/preference/MultiSelectListPreference.setWidgetLayoutResource()
17482,APICalls::Landroid/preference/MultiSelectListPreference.callChangeListener()
17483,APICalls::Landroid/preference/MultiSelectListPreference.getPreferenceManager()
17484,APICalls::Landroid/preference/MultiSelectListPreference.findIndexOfValue()
17485,APICalls::Landroid/preference/MultiSelectListPreference.getPositiveButtonText()
17486,APICalls::Landroid/preference/MultiSelectListPreference.getDialogTitle()
17487,APICalls::Landroid/preference/MultiSelectListPreference.getEntries()
17488,APICalls::Landroid/preference/MultiSelectListPreference.onCreateDialogView()
17489,APICalls::Landroid/preference/MultiSelectListPreference.onBindDialogView()
17490,APICalls::Landroid/preference/MultiSelectListPreference.getDialogMessage()
17491,APICalls::Landroid/preference/MultiSelectListPreference.getDialogIcon()
17492,APICalls::Landroid/preference/MultiSelectListPreference.getValues()
17493,APICalls::Landroid/preference/MultiSelectListPreference.getNegativeButtonText()
17494,APICalls::Landroid/preference/EditTextPreference.isPersistent()
17495,APICalls::Landroid/preference/MultiSelectListPreference.onClick()
17496,APICalls::Landroid/preference/MultiSelectListPreference.getEntryValues()
17497,APICalls::Landroid/widget/ToggleButton.onFinishInflate()
17498,APICalls::Landroid/widget/CheckBox.setNextFocusUpId()
17499,APICalls::Landroid/widget/AutoCompleteTextView.setNextFocusDownId()
17500,APICalls::Landroid/view/WindowId.registerFocusObserver()
17501,APICalls::Landroid/widget/SimpleCursorAdapter.getFilter()
17502,APICalls::Landroid/widget/AbsoluteLayout.setOnGenericMotionListener()
17503,APICalls::Landroid/widget/ImageView.setOnCreateContextMenuListener()
17504,APICalls::Landroid/drm/DrmManagerClient.getAvailableDrmEngines()
17505,APICalls::Landroid/widget/CheckedTextView.setLineSpacing()
17506,APICalls::Landroid/widget/ToggleButton.setLineSpacing()
17507,APICalls::Landroid/widget/ListView.setTranslationX()
17508,Intents::AUDIO_STATE_CHANGED
17509,APICalls::Landroid/provider/ContactsContract.isProfileId()
17510,APICalls::Landroid/widget/EditText.onDisplayHint()
17511,APICalls::Landroid/preference/RingtonePreference.onBindView()
17512,APICalls::Landroid/preference/PreferenceGroup.onPrepareAddPreference()
17513,APICalls::Landroid/preference/EditTextPreference.onCreateView()
17514,APICalls::Landroid/widget/ListView.setLayoutTransition()
17515,APICalls::Landroid/preference/PreferenceFragment.onHiddenChanged()
17516,Intents::ACTION_AIRPLANE_MODE_CHANGED
17517,APICalls::Landroid/preference/PreferenceScreen.onItemClick()
17518,APICalls::Landroid/preference/EditTextPreference.setSelectable()
17519,APICalls::Landroid/widget/TabHost.setOnTouchListener()
17520,APICalls::Landroid/widget/DatePicker.setLayoutParams()
17521,APICalls::Landroid/widget/RelativeLayout.forceLayout()
17522,APICalls::Landroid/widget/RatingBar.refreshDrawableState()
17523,APICalls::Landroid/preference/SwitchPreference.callChangeListener()
17524,APICalls::Landroid/preference/SwitchPreference.setLayoutResource()
17525,APICalls::Landroid/preference/SwitchPreference.getSwitchTextOff()
17526,APICalls::Landroid/preference/SwitchPreference.getSwitchTextOn()
17527,APICalls::Landroid/widget/LinearLayout.postOnAnimationDelayed()
17528,APICalls::Landroid/preference/PreferenceFragment.getFragmentManager()
17529,APICalls::Landroid/preference/PreferenceFragment.startActivityForResult()
17530,APICalls::Landroid/widget/VideoView.postOnAnimationDelayed()
17531,APICalls::Landroid/widget/ProgressBar.postOnAnimationDelayed()
17532,APICalls::Landroid/preference/PreferenceFragment.getContext()
17533,APICalls::Landroid/widget/ProgressBar.postOnAnimation()
17534,APICalls::Landroid/widget/RelativeLayout.postOnAnimationDelayed()
17535,APICalls::Landroid/widget/ListView.postOnAnimation()
17536,APICalls::Landroid/view/TextureView.isEnabled()
17537,APICalls::Landroid/widget/LinearLayout.isFocusableInTouchMode()
17538,APICalls::Landroid/widget/FrameLayout.isFocusableInTouchMode()
17539,APICalls::Landroid/telephony/CellLocation.newFromBundle()
17540,APICalls::Landroid/telephony/PhoneStateListener.getCallback()
17541,APICalls::Landroid/telephony/SmsMessage.fragmentText()
17542,APICalls::Landroid/telephony/PhoneNumberUtils.extractNetworkPortion()
17543,APICalls::Landroid/widget/CompoundButton.setCompoundDrawables()
17544,APICalls::Landroid/widget/ViewAnimator.onFinishInflate()
17545,APICalls::Landroid/view/View.getNextClusterForanihoriId()
17546,APICalls::Landroid/view/View.setNextClusterForanihoriId()
17547,APICalls::Landroid/provider/ContactsContract$CommonDataKinds$Organization.getTypeLabel()
17548,APICalls::Landroid/widget/MultiAutoCompleteTextView.onTextChanged()
17549,APICalls::Landroid/widget/TabWidget.isEnabled()
17550,APICalls::Landroid/widget/Button.setTop()
17551,APICalls::Landroid/widget/Button.setLeft()
17552,APICalls::Landroid/widget/ListView.setScrollIndicators()
17553,APICalls::Landroid/widget/Gallery.setAnimationDuration()
17554,APICalls::Landroid/widget/SeekBar.setLayoutDirection()
17555,APICalls::Landroid/widget/HorizontalScrollView.setLayoutDirection()
17556,APICalls::Landroid/bluetooth/BluetoothA2dp.getConnectedDevices()
17557,APICalls::Landroid/bluetooth/BluetoothGatt.setPreferredPhy()
17558,APICalls::Landroid/bluetooth/BluetoothGattServer.getServices()
17559,APICalls::Landroid/bluetooth/BluetoothGatt.readPhy()
17560,APICalls::Landroid/bluetooth/BluetoothGatt.abortReliableWrite()
17561,APICalls::Landroid/bluetooth/BluetoothGatt.executeReliableWrite()
17562,APICalls::Landroid/bluetooth/BluetoothGatt.beginReliableWrite()
17563,APICalls::Landroid/widget/Switch.setCompoundDrawablesWithIntrinsicBounds()
17564,APICalls::Landroid/widget/AbsListView.measure()
17565,APICalls::Landroid/preference/PreferenceFragment.getText()
17566,APICalls::Landroid/preference/EditTextPreference.getTitle()
17567,APICalls::Landroid/widget/ViewAnimator.getScrollX()
17568,APICalls::Landroid/widget/ViewAnimator.scrollBy()
17569,APICalls::Landroid/widget/ViewAnimator.getWidth()
17570,APICalls::Landroid/widget/ViewAnimator.invalidate()
17571,APICalls::Landroid/widget/ViewAnimator.scrollTo()
17572,APICalls::Landroid/widget/ViewAnimator.requestLayout()
17573,APICalls::Landroid/widget/ViewAnimator.postInvalidate()
17574,APICalls::Landroid/widget/ViewAnimator.onScrollChanged()
17575,APICalls::Landroid/widget/HorizontalScrollView.getFocusedChild()
17576,APICalls::Landroid/widget/PopupMenu$OnDismissListener.onDismiss()
17577,APICalls::Landroid/view/Window.setWindowManager()
17578,APICalls::Landroid/preference/PreferenceGroup.addItemFromInflater()
17579,APICalls::Landroid/widget/ViewAnimator.getLocationInWindow()
17580,APICalls::Landroid/os/ParcelFileDescriptor.checkError()
17581,APICalls::Landroid/widget/HorizontalScrollView.getRightFadingEdgeStrength()
17582,APICalls::Landroid/widget/ImageButton.performLongClick()
17583,APICalls::Landroid/widget/ToggleButton.setElevation()
17584,APICalls::Landroid/widget/ToggleButton.onConfigurationChanged()
17585,APICalls::Landroid/widget/Spinner.dispatchTouchEvent()
17586,APICalls::Landroid/widget/Spinner.onConfigurationChanged()
17587,APICalls::Landroid/widget/Spinner.onInterceptTouchEvent()
17588,APICalls::Landroid/widget/ToggleButton.getPaddingLeft()
17589,APICalls::Landroid/widget/ToggleButton.getPaddingRight()
17590,APICalls::Landroid/widget/ToggleButton.onDraw()
17591,APICalls::Landroid/widget/ToggleButton.onKeyDown()
17592,APICalls::Landroid/widget/ToggleButton.onRestoreInstanceState()
17593,APICalls::Landroid/widget/ToggleButton.onSaveInstanceState()
17594,APICalls::Landroid/widget/ToggleButton.setCompoundDrawables()
17595,APICalls::Landroid/widget/ToggleButton.setCompoundDrawablesRelative()
17596,APICalls::Landroid/widget/CheckBox.onSizeChanged()
17597,APICalls::Landroid/text/method/TextKeyListener.getMetaState()
17598,APICalls::Landroid/text/ParcelableSpan.getSpanTypeId()
17599,APICalls::Landroid/view/textservice/SpellCheckerSubtype.getLocale()
17600,APICalls::Landroid/text/TextPaint.getRunAdvance()
17601,APICalls::Landroid/os/Parcel.readBinderList()
17602,APICalls::Landroid/widget/LinearLayout.onNestedFling()
17603,APICalls::Landroid/widget/LinearLayout.onStartNestedScroll()
17604,APICalls::Landroid/provider/DocumentsContract.buildDocumentUri()
17605,APICalls::Landroid/widget/ToggleButton.measure()
17606,APICalls::Landroid/inputmethodservice/InputMethodService.onExtractTextContextMenuItem()
17607,APICalls::Landroid/inputmethodservice/InputMethodService.onExtractedSelectionChanged()
17608,APICalls::Landroid/text/SpannedString.getSpanFlags()
17609,APICalls::Landroid/text/style/SuggestionSpan.getLocaleObject()
17610,APICalls::Landroid/content/ClipDescription.setExtras()
17611,APICalls::Landroid/content/ClipDescription.getExtras()
17612,APICalls::Landroid/widget/LinearLayout.performHapticFeedback()
17613,APICalls::Landroid/widget/Spinner.postInvalidate()
17614,APICalls::Landroid/widget/TableLayout.onSizeChanged()
17615,APICalls::Landroid/widget/ListView.getDrawingRect()
17616,APICalls::Landroid/os/OperationCanceledException.initCause()
17617,APICalls::Landroid/widget/ImageSwitcher.postDelayed()
17618,APICalls::Landroid/widget/ImageSwitcher.findViewById()
17619,APICalls::Landroid/widget/RelativeLayout.dispatchKeyShortcutEvent()
17620,APICalls::Landroid/widget/RelativeLayout.onKeyShortcut()
17621,APICalls::Landroid/widget/ListView.onKeyMultiple()
17622,APICalls::Landroid/widget/ZoomControls.hide()
17623,APICalls::Landroid/widget/GridView.setScrollBarDefaultDelayBeforeFade()
17624,APICalls::Landroid/speech/tts/TextToSpeech$OnInitListener.onInit()
17625,APICalls::Landroid/text/SpannableStringBuilder.getFilters()
17626,APICalls::Landroid/text/method/MetaKeyKeyListener.clearMetaKeyState()
17627,APICalls::Landroid/view/inputmethod/BaseInputConnection.getHandler()
17628,APICalls::Landroid/text/TextPaint.getPathEffect()
17629,APICalls::Landroid/widget/ZoomControls.requestFocus()
17630,APICalls::Landroid/widget/ZoomControls.show()
17631,APICalls::Landroid/widget/Button.removeOnLayoutChangeListener()
17632,APICalls::Landroid/widget/Button.addOnLayoutChangeListener()
17633,APICalls::Landroid/content/MutableContextWrapper.startActivity()
17634,APICalls::Landroid/view/WindowManager$BadTokenException.getStackTrace()
17635,APICalls::Landroid/view/View.getHasOverlappingRendering()
17636,APICalls::Landroid/widget/TableLayout.setTranslationZ()
17637,APICalls::Landroid/webkit/WebView.setForeground()
17638,APICalls::Landroid/view/TextureView.getAlpha()
17639,APICalls::Landroid/view/ViewGroup.getImportantForAccessibility()
17640,APICalls::Landroid/widget/TextSwitcher.requestLayout()
17641,APICalls::Landroid/preference/ListPreference.setDependency()
17642,APICalls::Landroid/preference/EditTextPreference.onGetDefaultValue()
17643,APICalls::Landroid/net/UrlQuerySanitizer.hasParameter()
17644,APICalls::Landroid/widget/Switch.bringToFront()
17645,APICalls::Landroid/widget/Switch.getTypeface()
17646,APICalls::Landroid/widget/GridLayout.getMeasuredWidth()
17647,APICalls::Landroid/widget/GridLayout.getMeasuredHeight()
17648,APICalls::Landroid/widget/GridLayout.setAlignmentMode()
17649,APICalls::Landroid/widget/GridLayout.setRowOrderPreserved()
17650,APICalls::Landroid/widget/EditText.isInTouchMode()
17651,Intents::CATEGORY_SELECTED_ALTERNATIVE
17652,APICalls::Landroid/widget/ScrollView.addFocusables()
17653,APICalls::Landroid/widget/ScrollView.addStatesFromChildren()
17654,APICalls::Landroid/widget/ScrollView.addTouchables()
17655,APICalls::Landroid/widget/ScrollView.bringChildToFront()
17656,APICalls::Landroid/widget/ScrollView.canAnimate()
17657,APICalls::Landroid/widget/ScrollView.cancelLongPress()
17658,APICalls::Landroid/widget/ScrollView.checkInputConnectionProxy()
17659,APICalls::Landroid/widget/ScrollView.childDrawableStateChanged()
17660,APICalls::Landroid/widget/ScrollView.cleanupLayoutState()
17661,APICalls::Landroid/widget/ScrollView.clearChildFocus()
17662,APICalls::Landroid/widget/ScrollView.clearDisappearingChildren()
17663,APICalls::Landroid/widget/ScrollView.createContextMenu()
17664,APICalls::Landroid/widget/ScrollView.debug()
17665,APICalls::Landroid/widget/ScrollView.detachAllViewsFromParent()
17666,APICalls::Landroid/widget/ScrollView.detachViewFromParent()
17667,APICalls::Landroid/widget/ScrollView.detachViewsFromParent()
17668,APICalls::Landroid/widget/ScrollView.dispatchFreezeSelfOnly()
17669,APICalls::Landroid/widget/ScrollView.dispatchKeyEventPreIme()
17670,APICalls::Landroid/widget/ScrollView.dispatchKeyShortcutEvent()
17671,APICalls::Landroid/widget/ScrollView.dispatchPopulateAccessibilityEvent()
17672,APICalls::Landroid/widget/ScrollView.dispatchSetPressed()
17673,APICalls::Landroid/widget/ScrollView.dispatchSetSelected()
17674,APICalls::Landroid/widget/ScrollView.dispatchThawSelfOnly()
17675,APICalls::Landroid/widget/ScrollView.dispatchTrackballEvent()
17676,APICalls::Landroid/widget/ScrollView.dispatchUnhandledMove()
17677,APICalls::Landroid/widget/ScrollView.dispatchWindowFocusChanged()
17678,APICalls::Landroid/widget/ScrollView.dispatchWindowVisibilityChanged()
17679,APICalls::Landroid/widget/ScrollView.drawableStateChanged()
17680,APICalls::Landroid/widget/ScrollView.fitSystemWindows()
17681,APICalls::Landroid/widget/ScrollView.focusSearch()
17682,APICalls::Landroid/widget/ScrollView.focusableViewAvailable()
17683,APICalls::Landroid/widget/ScrollView.forceLayout()
17684,APICalls::Landroid/widget/ScrollView.generateDefaultLayoutParams()
17685,APICalls::Landroid/widget/ScrollView.generateLayoutParams()
17686,APICalls::Landroid/widget/ScrollView.getAnimation()
17687,APICalls::Landroid/widget/ScrollView.getApplicationWindowToken()
17688,APICalls::Landroid/widget/ScrollView.getBaseline()
17689,APICalls::Landroid/widget/ScrollView.getBottomPaddingOffset()
17690,APICalls::Landroid/widget/ScrollView.getChildDrawingOrder()
17691,APICalls::Landroid/widget/ScrollView.getChildStaticTransformation()
17692,APICalls::Landroid/widget/ScrollView.getConsiderGoneChildrenWhenMeasuring()
17693,APICalls::Landroid/widget/ScrollView.getContentDescription()
17694,APICalls::Landroid/widget/ScrollView.getContextMenuInfo()
17695,APICalls::Landroid/widget/ScrollView.getDescendantFocusability()
17696,APICalls::Landroid/widget/ScrollView.getDrawingCacheBackgroundColor()
17697,APICalls::Landroid/widget/ScrollView.getDrawingCacheQuality()
17698,APICalls::Landroid/widget/ScrollView.getDrawingTime()
17699,APICalls::Landroid/widget/ScrollView.getFocusedRect()
17700,APICalls::Landroid/widget/ScrollView.getHorizontalFadingEdgeLength()
17701,APICalls::Landroid/widget/ScrollView.getHorizontalScrollbarHeight()
17702,APICalls::Landroid/widget/ScrollView.getKeepScreenOn()
17703,APICalls::Landroid/widget/ScrollView.getLayoutAnimation()
17704,APICalls::Landroid/widget/ScrollView.getLayoutAnimationListener()
17705,APICalls::Landroid/widget/ScrollView.getLeftFadingEdgeStrength()
17706,APICalls::Landroid/widget/ScrollView.getLeftPaddingOffset()
17707,APICalls::Landroid/widget/ScrollView.getNextFocusDownId()
17708,APICalls::Landroid/widget/ScrollView.getNextFocusLeftId()
17709,APICalls::Landroid/widget/ScrollView.getNextFocusRightId()
17710,APICalls::Landroid/widget/ScrollView.getNextFocusUpId()
17711,APICalls::Landroid/widget/ScrollView.getOnFocusChangeListener()
17712,APICalls::Landroid/widget/ScrollView.getPersistentDrawingCache()
17713,APICalls::Landroid/widget/ScrollView.getRightFadingEdgeStrength()
17714,APICalls::Landroid/widget/ScrollView.getRightPaddingOffset()
17715,APICalls::Landroid/widget/ScrollView.getScrollBarStyle()
17716,APICalls::Landroid/widget/ScrollView.getSuggestedMinimumHeight()
17717,APICalls::Landroid/widget/ScrollView.getSuggestedMinimumWidth()
17718,APICalls::Landroid/widget/ScrollView.getTopPaddingOffset()
17719,APICalls::Landroid/widget/ScrollView.getTouchDelegate()
17720,APICalls::Landroid/widget/ScrollView.getTouchables()
17721,APICalls::Landroid/widget/ScrollView.getVerticalFadingEdgeLength()
17722,APICalls::Landroid/widget/ScrollView.getWindowAttachCount()
17723,APICalls::Landroid/widget/ScrollView.getWindowVisibility()
17724,APICalls::Landroid/widget/ScrollView.hasFocus()
17725,APICalls::Landroid/widget/ScrollView.hasFocusable()
17726,APICalls::Landroid/widget/ScrollView.hasWindowFocus()
17727,APICalls::Landroid/widget/ScrollView.initializeFadingEdge()
17728,APICalls::Landroid/widget/ScrollView.initializeScrollbars()
17729,APICalls::Landroid/widget/ScrollView.invalidateDrawable()
17730,APICalls::Landroid/widget/ScrollView.isAlwaysDrawnWithCacheEnabled()
17731,APICalls::Landroid/widget/ScrollView.isAnimationCacheEnabled()
17732,APICalls::Landroid/widget/ScrollView.isChildrenDrawnWithCacheEnabled()
17733,APICalls::Landroid/widget/ScrollView.isClickable()
17734,APICalls::Landroid/widget/ScrollView.isDrawingCacheEnabled()
17735,APICalls::Landroid/widget/ScrollView.isDuplicateParentStateEnabled()
17736,APICalls::Landroid/widget/ScrollView.isEnabled()
17737,APICalls::Landroid/widget/ScrollView.isFillViewport()
17738,APICalls::Landroid/widget/ScrollView.isFocused()
17739,APICalls::Landroid/widget/ScrollView.isHapticFeedbackEnabled()
17740,APICalls::Landroid/widget/ScrollView.isHorizontalFadingEdgeEnabled()
17741,APICalls::Landroid/widget/ScrollView.isHorizontalScrollBarEnabled()
17742,APICalls::Landroid/widget/ScrollView.isInTouchMode()
17743,APICalls::Landroid/widget/ScrollView.isLayoutRequested()
17744,APICalls::Landroid/widget/ScrollView.isLongClickable()
17745,APICalls::Landroid/widget/ScrollView.isPaddingOffsetRequired()
17746,APICalls::Landroid/widget/ScrollView.isPressed()
17747,APICalls::Landroid/widget/ScrollView.isSaveEnabled()
17748,APICalls::Landroid/widget/ScrollView.isSelected()
17749,APICalls::Landroid/widget/ScrollView.isSmoothScrollingEnabled()
17750,APICalls::Landroid/widget/ScrollView.isSoundEffectsEnabled()
17751,APICalls::Landroid/widget/ScrollView.isVerticalFadingEdgeEnabled()
17752,APICalls::Landroid/widget/ScrollView.isVerticalScrollBarEnabled()
17753,APICalls::Landroid/widget/ScrollView.measureChildWithMargins()
17754,APICalls::Landroid/widget/ScrollView.measureChildren()
17755,APICalls::Landroid/widget/ScrollView.offsetLeftAndRight()
17756,APICalls::Landroid/widget/ScrollView.offsetTopAndBottom()
17757,APICalls::Landroid/widget/ScrollView.onAnimationEnd()
17758,APICalls::Landroid/widget/ScrollView.onAnimationStart()
17759,APICalls::Landroid/widget/ScrollView.onCheckIsTextEditor()
17760,APICalls::Landroid/widget/ScrollView.onCreateContextMenu()
17761,APICalls::Landroid/widget/ScrollView.onCreateInputConnection()
17762,APICalls::Landroid/widget/ScrollView.onFinishTemporaryDetach()
17763,APICalls::Landroid/widget/ScrollView.onKeyMultiple()
17764,APICalls::Landroid/widget/ScrollView.onKeyPreIme()
17765,APICalls::Landroid/widget/ScrollView.onKeyShortcut()
17766,APICalls::Landroid/widget/ScrollView.onKeyUp()
17767,APICalls::Landroid/widget/ScrollView.onRequestFocusInDescendants()
17768,APICalls::Landroid/widget/ScrollView.onSetAlpha()
17769,APICalls::Landroid/widget/ScrollView.onStartTemporaryDetach()
17770,APICalls::Landroid/widget/ScrollView.recomputeViewAttributes()
17771,APICalls::Landroid/widget/ScrollView.removeAllViewsInLayout()
17772,APICalls::Landroid/widget/ScrollView.removeDetachedView()
17773,APICalls::Landroid/widget/ScrollView.removeViewInLayout()
17774,APICalls::Landroid/widget/ScrollView.removeViews()
17775,APICalls::Landroid/widget/ScrollView.removeViewsInLayout()
17776,APICalls::Landroid/widget/ScrollView.requestRectangleOnScreen()
17777,APICalls::Landroid/widget/ScrollView.requestTransparentRegion()
17778,APICalls::Landroid/widget/ScrollView.restoreHierarchyState()
17779,APICalls::Landroid/widget/ScrollView.saveHierarchyState()
17780,APICalls::Landroid/widget/ScrollView.scheduleDrawable()
17781,APICalls::Landroid/widget/ScrollView.scheduleLayoutAnimation()
17782,APICalls::Landroid/widget/ScrollView.setAddStatesFromChildren()
17783,APICalls::Landroid/widget/ScrollView.setAlwaysDrawnWithCacheEnabled()
17784,APICalls::Landroid/widget/ScrollView.setClipChildren()
17785,APICalls::Landroid/widget/ScrollView.setForeground()
17786,APICalls::Landroid/widget/ScrollView.setForegroundGravity()
17787,APICalls::Landroid/widget/ScrollView.setLayoutAnimationListener()
17788,APICalls::Landroid/widget/ScrollView.setMeasureAllChildren()
17789,APICalls::Landroid/widget/ScrollView.setNextFocusDownId()
17790,APICalls::Landroid/widget/ScrollView.setNextFocusLeftId()
17791,APICalls::Landroid/widget/ScrollView.setNextFocusRightId()
17792,APICalls::Landroid/widget/ScrollView.setNextFocusUpId()
17793,APICalls::Landroid/widget/ScrollView.setOnCreateContextMenuListener()
17794,APICalls::Landroid/widget/ScrollView.setOnKeyListener()
17795,APICalls::Landroid/widget/ScrollView.setOnLongClickListener()
17796,APICalls::Landroid/widget/ScrollView.setPersistentDrawingCache()
17797,APICalls::Landroid/widget/ScrollView.setStaticTransformationsEnabled()
17798,APICalls::Landroid/widget/ScrollView.showContextMenuForChild()
17799,APICalls::Landroid/widget/ScrollView.startLayoutAnimation()
17800,APICalls::Landroid/widget/ScrollView.verifyDrawable()
17801,APICalls::Landroid/widget/AbsoluteLayout.onFinishInflate()
17802,APICalls::Landroid/widget/SeekBar.destroyDrawingCache()
17803,APICalls::Landroid/widget/AbsoluteLayout.startAnimation()
17804,APICalls::Landroid/telephony/gsm/SmsMessage.getDisplayOriginatingAddress()
17805,APICalls::Landroid/webkit/WebView.isEnabled()
17806,APICalls::Landroid/widget/ExpandableListView.setDrawingCacheEnabled()
17807,APICalls::Landroid/content/res/AssetManager.openNonAsset()
17808,APICalls::Landroid/widget/ScrollView.addChildrenForAccessibility()
17809,APICalls::Landroid/widget/ScrollView.sendAccessibilityEventUnchecked()
17810,APICalls::Landroid/provider/MediaStore.getVersion()
17811,APICalls::Landroid/widget/RemoteViewsService.onStartCommand()
17812,APICalls::Landroid/widget/ImageView.getImportantForAccessibility()
17813,Permissions::INSTANT_APP_FOREGROUND_SERVICE
17814,APICalls::Landroid/widget/ScrollView.setSelected()
17815,APICalls::Landroid/widget/AbsListView.getDrawingRect()
17816,APICalls::Landroid/widget/HorizontalScrollView.getLeftEdgeEffectColor()
17817,APICalls::Landroid/widget/HorizontalScrollView.getRightEdgeEffectColor()
17818,APICalls::Landroid/widget/HorizontalScrollView.setEdgeEffectColor()
17819,APICalls::Landroid/widget/HorizontalScrollView.setLeftEdgeEffectColor()
17820,APICalls::Landroid/widget/HorizontalScrollView.setRightEdgeEffectColor()
17821,APICalls::Landroid/widget/ScrollView.getTopEdgeEffectColor()
17822,APICalls::Landroid/widget/ScrollView.setBottomEdgeEffectColor()
17823,APICalls::Landroid/widget/ScrollView.setEdgeEffectColor()
17824,APICalls::Landroid/widget/ScrollView.setTopEdgeEffectColor()
17825,APICalls::Landroid/widget/RadioButton.getCompoundPaddingRight()
17826,APICalls::Landroid/widget/RadioButton.requestLayout()
17827,APICalls::Landroid/widget/ToggleButton.isClickable()
17828,APICalls::Landroid/view/View.onResolvePointerIcon()
17829,APICalls::Landroid/widget/CheckBox.addTextChangedListener()
17830,APICalls::Landroid/widget/CheckBox.getLeft()
17831,APICalls::Landroid/widget/CheckBox.getViewTreeObserver()
17832,APICalls::Landroid/widget/CheckBox.getBottom()
17833,APICalls::Landroid/widget/GridLayout.addOnLayoutChangeListener()
17834,APICalls::Landroid/webkit/WebView.hasWindowFocus()
17835,APICalls::Landroid/widget/TextView$SavedState.getSuperState()
17836,APICalls::Landroid/icu/text/AlphabeticIndex.getBucketCount()
17837,APICalls::Landroid/icu/text/AlphabeticIndex.getBucketIndex()
17838,APICalls::Landroid/icu/text/AlphabeticIndex.getBucketLabels()
17839,APICalls::Landroid/icu/text/AlphabeticIndex.getMaxLabelCount()
17840,APICalls::Landroid/widget/QuickContactBadge.onDraw()
17841,APICalls::Landroid/widget/QuickContactBadge.onSizeChanged()
17842,APICalls::Landroid/widget/TextSwitcher.isShown()
17843,APICalls::Landroid/text/StaticLayout.getLineVisibleEnd()
17844,APICalls::Landroid/widget/RemoteViewsService.onCreate()
